Artist name,Stage,Day,Stage group,Start time,End time
OLIVER BROAD THE PRINCESS AND THE FROG,KIDZFIELD BIG TOP,SATURDAY,OTHER,16:30:00,17:30:00
COREO HAZZARD,KIDZFIELD BIG TOP,SATURDAY,OTHER,15:30:00,16:15:00
THE FLYING SEAGULL PROJECT,KIDZFIELD BIG TOP,SATURDAY,OTHER,14:00:00,15:00:00
RODNEY BRANIGAN’S MASTERCLASS,MUZIKADEMY,SATURDAY,OTHER,12:00:00,12:45:00
ROCKHOPPER MOBILE RECORDING STUDIO,MUZIKADEMY,SATURDAY,OTHER,9:00:00,10:00:00
OVER THE TOP PUPPET CO.,PROF PANIC'S PUPPET THEATRE,SATURDAY,OTHER,10:00:00,14:00:00
TBA,STORYTELLERS TENT,SATURDAY,OTHER,18:00:00,19:00:00
DR BURNHEART GLOSS – THE RINGMASTER OF DISASTER AND HIS WOBBLY TOWER OF HUMAN FOLLY,THE KIDZ FIELD,SATURDAY,OTHER,13:00:00,13:45:00
"HELTER SKELTER, CASTLE AND PIRATE SHIP",THE KIDZ FIELD,SATURDAY,OTHER,9:00:00,19:00:00
THE FESTIVAL OF WALKABOUT,THE KIDZ FIELD,SATURDAY,OTHER,9:00:00,19:00:00
METALLICA,PYRAMID STAGE,SATURDAY,MAIN STAGES,21:45:00,23:45:00
JACK WHITE,PYRAMID STAGE,SATURDAY,MAIN STAGES,19:30:00,20:45:00
ROBERT PLANT,PYRAMID STAGE,SATURDAY,MAIN STAGES,17:30:00,18:45:00
LANA DEL REY,PYRAMID STAGE,SATURDAY,MAIN STAGES,16:00:00,17:00:00
KELIS,PYRAMID STAGE,SATURDAY,MAIN STAGES,14:30:00,15:20:00
ANGEL HAZE,PYRAMID STAGE,SATURDAY,MAIN STAGES,13:15:00,14:00:00
NITIN SAWNEY,PYRAMID STAGE,SATURDAY,MAIN STAGES,12:00:00,12:45:00
NICK MULVEY,PYRAMID STAGE,SATURDAY,MAIN STAGES,11:00:00,11:40:00
JAKE BUGG,OTHER STAGE,SATURDAY,MAIN STAGES,22:30:00,23:45:00
PIXIES,OTHER STAGE,SATURDAY,MAIN STAGES,21:00:00,22:00:00
MANIC STREET PREACHERS,OTHER STAGE,SATURDAY,MAIN STAGES,19:30:00,20:30:00
IMAGINE DRAGONS,OTHER STAGE,SATURDAY,MAIN STAGES,18:00:00,19:00:00
KODALINE,OTHER STAGE,SATURDAY,MAIN STAGES,16:30:00,17:30:00
WARPAINT,OTHER STAGE,SATURDAY,MAIN STAGES,15:00:00,16:00:00
MIDLAKE,OTHER STAGE,SATURDAY,MAIN STAGES,13:40:00,14:30:00
CIRCA WAVES,OTHER STAGE,SATURDAY,MAIN STAGES,12:30:00,13:10:00
JAKE ISAAC,OTHER STAGE,SATURDAY,MAIN STAGES,11:30:00,12:00:00
BRYAN FERRY,WEST HOLTS STAGE,SATURDAY,MAIN STAGES,22:15:00,23:45:00
GOLDFRAPP,WEST HOLTS STAGE,SATURDAY,MAIN STAGES,20:30:00,21:30:00
SEUN KUTI & EGYPT 80,WEST HOLTS STAGE,SATURDAY,MAIN STAGES,19:00:00,20:00:00
THE DAPTONE SUPER SOUL REVUE,WEST HOLTS STAGE,SATURDAY,MAIN STAGES,16:30:00,18:30:00
THE INTERNET,WEST HOLTS STAGE,SATURDAY,MAIN STAGES,14:45:00,15:45:00
JOHN WIZARDS,WEST HOLTS STAGE,SATURDAY,MAIN STAGES,13:15:00,14:15:00
THE REVEREND PEYTON'S BIG DAMN BAND,WEST HOLTS STAGE,SATURDAY,MAIN STAGES,11:45:00,12:45:00
MOGWAI,THE PARK STAGE,SATURDAY,MAIN STAGES,23:00:00,0:15:00
JOHN GRANT,THE PARK STAGE,SATURDAY,MAIN STAGES,21:30:00,22:30:00
ANNA CALVI,THE PARK STAGE,SATURDAY,MAIN STAGES,20:00:00,21:00:00
ESG,THE PARK STAGE,SATURDAY,MAIN STAGES,18:30:00,19:30:00
JAGWAR MA,THE PARK STAGE,SATURDAY,MAIN STAGES,17:00:00,18:00:00
NINA PERSSON,THE PARK STAGE,SATURDAY,MAIN STAGES,15:30:00,16:30:00
CATE LE BON,THE PARK STAGE,SATURDAY,MAIN STAGES,14:10:00,15:00:00
YOUNG FATHERS,THE PARK STAGE,SATURDAY,MAIN STAGES,13:00:00,13:45:00
VANCE JOY,THE PARK STAGE,SATURDAY,MAIN STAGES,12:00:00,12:40:00
LUKE SITAL-SINGH,THE PARK STAGE,SATURDAY,MAIN STAGES,11:00:00,11:40:00
MGMT,JOHN PEEL STAGE,SATURDAY,MAIN STAGES,22:45:00,23:45:00
CHROMEO,JOHN PEEL STAGE,SATURDAY,MAIN STAGES,21:15:00,22:15:00
LITTLE DRAGON,JOHN PEEL STAGE,SATURDAY,MAIN STAGES,19:45:00,20:45:00
CLEAN BANDIT,JOHN PEEL STAGE,SATURDAY,MAIN STAGES,18:15:00,19:15:00
COURTNEY BARNETT,JOHN PEEL STAGE,SATURDAY,MAIN STAGES,17:00:00,17:40:00
WOLF ALICE,JOHN PEEL STAGE,SATURDAY,MAIN STAGES,16:00:00,16:40:00
FAT WHITE FAMILY,JOHN PEEL STAGE,SATURDAY,MAIN STAGES,15:00:00,15:40:00
ROYAL BLOOD,JOHN PEEL STAGE,SATURDAY,MAIN STAGES,14:00:00,14:40:00
HOZIER,JOHN PEEL STAGE,SATURDAY,MAIN STAGES,13:00:00,13:40:00
REIGNWOLF,JOHN PEEL STAGE,SATURDAY,MAIN STAGES,11:55:00,12:40:00
THE BLACK TAMBOURINES,JOHN PEEL STAGE,SATURDAY,MAIN STAGES,11:00:00,11:30:00
DEXYS,ACOUSTIC TENT,SATURDAY,MAIN STAGES,21:30:00,23:30:00
PAUL HEATON & JACQUI ABBOTT,ACOUSTIC TENT,SATURDAY,MAIN STAGES,20:00:00,21:00:00
NICK LOWE,ACOUSTIC TENT,SATURDAY,MAIN STAGES,19:00:00,19:40:00
KACEY MUSGRAVES,ACOUSTIC TENT,SATURDAY,MAIN STAGES,18:00:00,18:45:00
JOHN ILLSLEY (DIRE STRAITS) & BAND,ACOUSTIC TENT,SATURDAY,MAIN STAGES,16:40:00,17:40:00
THEA GILMORE,ACOUSTIC TENT,SATURDAY,MAIN STAGES,15:40:00,16:20:00
ETHAN JOHNS,ACOUSTIC TENT,SATURDAY,MAIN STAGES,14:30:00,15:15:00
THE RIPTIDE MOVEMENT,ACOUSTIC TENT,SATURDAY,MAIN STAGES,13:20:00,14:10:00
AOIFE O'DONOVAN,ACOUSTIC TENT,SATURDAY,MAIN STAGES,12:20:00,13:00:00
HERO FISHER,ACOUSTIC TENT,SATURDAY,MAIN STAGES,11:30:00,12:00:00
JONNY LANG,AVALON STAGE,SATURDAY,MAIN STAGES,23:15:00,0:25:00
EMILÍANA TORRINI,AVALON STAGE,SATURDAY,MAIN STAGES,21:45:00,22:45:00
BETH ORTON,AVALON STAGE,SATURDAY,MAIN STAGES,20:15:00,21:15:00
THE BAD SHEPHERDS,AVALON STAGE,SATURDAY,MAIN STAGES,18:45:00,19:45:00
SKINNY LISTER,AVALON STAGE,SATURDAY,MAIN STAGES,17:15:00,18:15:00
DERVISH,AVALON STAGE,SATURDAY,MAIN STAGES,15:45:00,16:45:00
LARKIN POE,AVALON STAGE,SATURDAY,MAIN STAGES,14:15:00,15:15:00
MARIKA HACKMAN,AVALON STAGE,SATURDAY,MAIN STAGES,12:50:00,13:45:00
RUSTY SHACKLE,AVALON STAGE,SATURDAY,MAIN STAGES,11:30:00,12:25:00
DAN LE SAC VS SCROOBIUS PIP,LEFT FIELD,SATURDAY,MAIN STAGES,21:00:00,22:00:00
JON LANGFORD,LEFT FIELD,SATURDAY,MAIN STAGES,19:30:00,20:30:00
THE HURRIERS,LEFT FIELD,SATURDAY,MAIN STAGES,18:00:00,19:00:00
COMEDY WITH FRANCESCA MARTINEZ,LEFT FIELD,SATURDAY,MAIN STAGES,17:00:00,17:30:00
"BIG BILL'S RADICAL ROUND-UP FT. GET CAPE, WEAR CAPE, FLY, O'HOOLEY & TIDDOW AND MATT SKINNER",LEFT FIELD,SATURDAY,MAIN STAGES,15:00:00,16:00:00
PANEL: BEYOND TUITION FEES - WHAT'S NEXT FOR THE STUDENT MOVEMENT WITH PARIS LEES,LEFT FIELD,SATURDAY,MAIN STAGES,13:30:00,14:30:00
PANEL: WHAT'S LEFT? WITH FRANCESCA MARTINEZ,LEFT FIELD,SATURDAY,MAIN STAGES,12:00:00,13:00:00
DJ NIHAL,GLADE,SATURDAY,MAIN STAGES,0:30:00,2:45:00
TO BE ANNOUNCED,GLADE,SATURDAY,MAIN STAGES,23:15:00,0:30:00
JON HOPKINS LIVE,GLADE,SATURDAY,MAIN STAGES,22:10:00,23:10:00
MACHINEDRUM LIVE,GLADE,SATURDAY,MAIN STAGES,20:55:00,21:55:00
DJ SPINN & TASO,GLADE,SATURDAY,MAIN STAGES,19:55:00,20:55:00
DINOS CHAPMAN,GLADE,SATURDAY,MAIN STAGES,18:55:00,19:55:00
RADIOPHONIC WORKSHOP,GLADE,SATURDAY,MAIN STAGES,17:30:00,18:30:00
DJ ANDREW CURLEY,GLADE,SATURDAY,MAIN STAGES,17:00:00,17:30:00
ALEXIS TAYLOR,GLADE,SATURDAY,MAIN STAGES,16:00:00,17:00:00
DUOLOGUE,GLADE,SATURDAY,MAIN STAGES,14:40:00,15:40:00
GENTLE MYSTIC,GLADE,SATURDAY,MAIN STAGES,13:20:00,14:20:00
RSVP,GLADE,SATURDAY,MAIN STAGES,12:00:00,13:00:00
FATBOY SLIM,SONIC,SATURDAY,SILVER HAYES,22:30:00,0:30:00
ANNIE MAC,SONIC,SATURDAY,SILVER HAYES,20:55:00,22:25:00
FOXES,SONIC,SATURDAY,SILVER HAYES,20:10:00,20:50:00
REDLIGHT,SONIC,SATURDAY,SILVER HAYES,19:00:00,19:55:00
ELLA EYRE,SONIC,SATURDAY,SILVER HAYES,18:10:00,18:50:00
DJ ANTZ,SONIC,SATURDAY,SILVER HAYES,16:15:00,17:55:00
KIESZA,SONIC,SATURDAY,SILVER HAYES,15:15:00,16:05:00
MNEK,SONIC,SATURDAY,SILVER HAYES,14:30:00,15:00:00
CHARLI XCX,SONIC,SATURDAY,SILVER HAYES,13:15:00,14:00:00
CRAIG RICHARDS,WOW!,SATURDAY,SILVER HAYES,1:00:00,3:00:00
JAMIE JONES & SETH TROXLER,WOW!,SATURDAY,SILVER HAYES,23:00:00,1:00:00
WAZE & ODYSSEY,WOW!,SATURDAY,SILVER HAYES,21:00:00,23:00:00
SHIT ROBOT,WOW!,SATURDAY,SILVER HAYES,19:00:00,21:00:00
EMPEROR MACHINE,WOW!,SATURDAY,SILVER HAYES,18:00:00,19:00:00
"TODDLA T TAKEOVER - BOAT PARTY PRESENTS TODDLA T, REDLIGHT, GOTSOME AND JUS NOW",WOW!,SATURDAY,SILVER HAYES,13:00:00,18:00:00
CARROLL THOMPSON 'QUEEN OF LOVERS ROCK',GULLY OUTER-NATIONAL,SATURDAY,SILVER HAYES,23:00:00,0:30:00
MELBOURNE SKA ORCHESTRA,GULLY OUTER-NATIONAL,SATURDAY,SILVER HAYES,21:00:00,22:30:00
SOOTHSAYERS,GULLY OUTER-NATIONAL,SATURDAY,SILVER HAYES,19:15:00,20:30:00
ROBBO RANX PRESENTS 'THIS IS DANCEHALL' FEATURING WAYNE MARSHALL AND GUESTS,GULLY OUTER-NATIONAL,SATURDAY,SILVER HAYES,16:15:00,19:15:00
NICKY BOMBA'S BUSTAMENTO,GULLY OUTER-NATIONAL,SATURDAY,SILVER HAYES,14:15:00,15:30:00
ETERNAL TAAL BHANGRA ENTERTAINMENT TEAM,GULLY OUTER-NATIONAL,SATURDAY,SILVER HAYES,13:00:00,13:45:00
GONNE CHOI,GULLY OUTER-NATIONAL,SATURDAY,SILVER HAYES,11:30:00,12:30:00
LITTLE DRAGON (DJ SET),LA PUSSY PARLURE NOUVEAU,SATURDAY,SILVER HAYES,1:45:00,3:00:00
TOKIMONSTA,LA PUSSY PARLURE NOUVEAU,SATURDAY,SILVER HAYES,0:30:00,1:45:00
SWINDLE (DJ),LA PUSSY PARLURE NOUVEAU,SATURDAY,SILVER HAYES,23:30:00,0:30:00
GRAMATIK,LA PUSSY PARLURE NOUVEAU,SATURDAY,SILVER HAYES,22:15:00,23:15:00
ETON MESSY,LA PUSSY PARLURE NOUVEAU,SATURDAY,SILVER HAYES,21:30:00,22:15:00
BLONDE DJ SET,LA PUSSY PARLURE NOUVEAU,SATURDAY,SILVER HAYES,20:30:00,21:30:00
ETON MESSY,LA PUSSY PARLURE NOUVEAU,SATURDAY,SILVER HAYES,19:30:00,20:30:00
BERNHOFT,LA PUSSY PARLURE NOUVEAU,SATURDAY,SILVER HAYES,18:30:00,19:30:00
NINA NESBITT,LA PUSSY PARLURE NOUVEAU,SATURDAY,SILVER HAYES,17:00:00,18:00:00
ETTA BOND,LA PUSSY PARLURE NOUVEAU,SATURDAY,SILVER HAYES,15:30:00,16:10:00
JESS GLYNNE,LA PUSSY PARLURE NOUVEAU,SATURDAY,SILVER HAYES,14:20:00,15:00:00
KING FARMER,LA PUSSY PARLURE NOUVEAU,SATURDAY,SILVER HAYES,13:00:00,14:20:00
TBA,THE BLUES,SATURDAY,SILVER HAYES,1:30:00,3:00:00
"SEANI B, TODDLA T & ROBBO RANX",THE BLUES,SATURDAY,SILVER HAYES,0:00:00,1:30:00
LV,THE BLUES,SATURDAY,SILVER HAYES,22:30:00,0:00:00
LADY LYKEZ,THE BLUES,SATURDAY,SILVER HAYES,22:00:00,22:30:00
MUNGO'S HIFI,THE BLUES,SATURDAY,SILVER HAYES,20:00:00,22:00:00
2 KINGS,THE BLUES,SATURDAY,SILVER HAYES,18:00:00,20:00:00
ELECTRIC PUNANNY,THE BLUES,SATURDAY,SILVER HAYES,16:30:00,18:00:00
JINX IN DUB,THE BLUES,SATURDAY,SILVER HAYES,15:00:00,16:30:00
BRIDGES FOR MUSIC PRESENTS DJ FOSTA & THIBO TAZZ,THE BLUES,SATURDAY,SILVER HAYES,13:00:00,15:00:00
SAVE THE ARCTIC VJ'S,HEDS PARTY IN SONIC,SATURDAY,SILVER HAYES,5:30:00,7:00:00
THE SMOKE EATERS,HEDS PARTY IN SONIC,SATURDAY,SILVER HAYES,4:30:00,5:30:00
HELLICAR&LEWIS,HEDS PARTY IN SONIC,SATURDAY,SILVER HAYES,3:30:00,4:30:00
IMMERSIVE,HEDS PARTY IN SONIC,SATURDAY,SILVER HAYES,2:30:00,3:30:00
ADDICTIVE TV,HEDS PARTY IN SONIC,SATURDAY,SILVER HAYES,1:30:00,2:30:00
ENERGY UNION - MATT BLACK (COLD CUT),HEDS PARTY IN SONIC,SATURDAY,SILVER HAYES,0:30:00,1:30:00
TBA,HEDS PARTY IN SONIC,SATURDAY,SILVER HAYES,5:30:00,7:00:00
TRUFIX,HEDS PARTY IN SONIC,SATURDAY,SILVER HAYES,3:30:00,5:30:00
PEPPING TOM (LIVE),HEDS PARTY IN SONIC,SATURDAY,SILVER HAYES,2:00:00,3:30:00
CHIX DIGME,HEDS PARTY IN SONIC,SATURDAY,SILVER HAYES,5:30:00,7:00:00
ANIMALISM,HEDS PARTY IN SONIC,SATURDAY,SILVER HAYES,3:30:00,4:30:00
MI7 DJ'S,HEDS PARTY IN SONIC,SATURDAY,SILVER HAYES,1:00:00,2:30:00
CHERUB,RABBIT HOLE,SATURDAY,THE PARK,2:45:00,3:45:00
AIR GUITAR UK CHAMP GUY THOMPSON,RABBIT HOLE,SATURDAY,THE PARK,1:30:00,2:00:00
SULTAN OF THE DISCO,RABBIT HOLE,SATURDAY,THE PARK,0:15:00,1:15:00
NEW BUILD,RABBIT HOLE,SATURDAY,THE PARK,22:15:00,23:15:00
BERNHOFT,RABBIT HOLE,SATURDAY,THE PARK,21:00:00,21:45:00
FURS (ETC finalists),RABBIT HOLE,SATURDAY,THE PARK,19:15:00,20:00:00
PLUCKY PURCELL,RABBIT HOLE,SATURDAY,THE PARK,18:00:00,18:30:00
JAKE ISSAC,RABBIT HOLE,SATURDAY,THE PARK,16:00:00,17:15:00
OLLIE FORREST,RABBIT HOLE,SATURDAY,THE PARK,15:00:00,15:45:00
TBA,RABBIT HOLE,SATURDAY,THE PARK,13:45:00,14:10:00
BRUSHY ONE STRING,RABBIT HOLE,SATURDAY,THE PARK,13:00:00,13:30:00
SHAUN KEAVENY & MARK KING,THE CROWS NEST,SATURDAY,THE PARK,14:15:00,15:00:00
VIV ALBERTINE,THE CROWS NEST,SATURDAY,THE PARK,13:30:00,14:15:00
SIMON DAY,THE CROWS NEST,SATURDAY,THE PARK,12:45:00,13:30:00
GRUFF RHYS,THE CROWS NEST,SATURDAY,THE PARK,12:00:00,12:45:00
PHILOSOPHY HAIRCUTS,THE CROWS NEST,SATURDAY,THE PARK,11:00:00,12:00:00
"GIRLS MUSIC WITH TODDLA T, MS DYNAMITE, ROBBO RANX, AC!D FACE, MELE & SLICK DON, DRS AND MORE",STONEBRIDGE BAR,SATURDAY,THE PARK,0:00:00,5:00:00
STONEBRIDGE JUKEBOX,STONEBRIDGE BAR,SATURDAY,THE PARK,20:00:00,0:00:00
"CARRYONYEAHBOR WITH TAYO, FRANK TOPE AND FRIENDS",STONEBRIDGE BAR,SATURDAY,THE PARK,19:00:00,20:00:00
GRUFF RHYS (DJ SET),STONEBRIDGE BAR,SATURDAY,THE PARK,18:00:00,19:00:00
HIP HOP KARAOKE,STONEBRIDGE BAR,SATURDAY,THE PARK,16:00:00,18:00:00
MIKE HOWARTH,STONEBRIDGE BAR,SATURDAY,THE PARK,14:00:00,16:00:00
SPECIAL GUESTS: FOUR TET (DJ SET),STONEBRIDGE BAR,SATURDAY,THE PARK,12:00:00,14:00:00
SOUNDWAYS MILES CLERET,HMS SWEET CHARITY,SATURDAY,THE PARK,3:00:00,5:00:00
KING LAGOONS FLYING SWORDFISH BAND (LIVE),HMS SWEET CHARITY,SATURDAY,THE PARK,2:00:00,3:00:00
DJ CRASH AND BURN,HMS SWEET CHARITY,SATURDAY,THE PARK,1:00:00,2:00:00
THE LADYBIRDS OF PARADISE (LIVE),HMS SWEET CHARITY,SATURDAY,THE PARK,23:00:00,1:00:00
HONG KONG PING PONG,BIMBLE INN,SATURDAY,OTHER,3:30:00,6:00:00
THE SWEET LIFE SOCIETY,BIMBLE INN,SATURDAY,OTHER,1:45:00,3:00:00
KING VEGAS,BIMBLE INN,SATURDAY,OTHER,0:15:00,1:15:00
CINDY PINK FT. DIXIE ROSE,BIMBLE INN,SATURDAY,OTHER,22:00:00,0:00:00
BIMBLE DJS,BIMBLE INN,SATURDAY,OTHER,20:00:00,22:00:00
STRUMMERVILLE SESSIONS,BIMBLE INN,SATURDAY,OTHER,17:00:00,20:00:00
PINEY GIR,BIMBLE INN,SATURDAY,OTHER,16:00:00,16:40:00
DANBANJOVI,BIMBLE INN,SATURDAY,OTHER,15:00:00,15:40:00
THE BURNING GLASS,BIMBLE INN,SATURDAY,OTHER,14:00:00,14:40:00
OPEN,BIMBLE INN,SATURDAY,OTHER,12:00:00,14:00:00
"SLIPMATT, BILLY DANIEL BUNTER, RATPACK & THE RAGGA TWINS",THE TEMPLE,SATURDAY,SOUTH EAST CORNER,4:00:00,6:00:00
VINYL JUNKIE VS SANXION FEAT MC RIBBS,THE TEMPLE,SATURDAY,SOUTH EAST CORNER,3:00:00,4:00:00
DJ RESIST ( SOUND CONSPIRACY),THE TEMPLE,SATURDAY,SOUTH EAST CORNER,2:00:00,3:00:00
KRAFTY KUTS VS ASKILLZ,THE TEMPLE,SATURDAY,SOUTH EAST CORNER,12:30:00,2:00:00
JFB,THE TEMPLE,SATURDAY,SOUTH EAST CORNER,23:30:00,12:30:00
MISS MONUMENT,THE TEMPLE,SATURDAY,SOUTH EAST CORNER,22:30:00,23:30:00
JIM BITCH,THE CAVE,SATURDAY,SOUTH EAST CORNER,5:00:00,6:00:00
SERIAL KILLAZ,THE CAVE,SATURDAY,SOUTH EAST CORNER,4:00:00,5:00:00
BENNY PAGE,THE CAVE,SATURDAY,SOUTH EAST CORNER,3:00:00,4:00:00
DJ DAZEE,THE CAVE,SATURDAY,SOUTH EAST CORNER,2:00:00,3:00:00
J MAN,THE CAVE,SATURDAY,SOUTH EAST CORNER,1:00:00,2:00:00
RUN TINGS CRU,THE CAVE,SATURDAY,SOUTH EAST CORNER,0:00:00,1:00:00
BUSTAWIDEMOVE,THE CAVE,SATURDAY,SOUTH EAST CORNER,23:00:00,0:00:00
4TUNECOOKIE,THE CAVE,SATURDAY,SOUTH EAST CORNER,22:00:00,23:00:00
LYRIX ORGANIX SUB SYSTEM,THE RUM SHACK,SATURDAY,SOUTH EAST CORNER,5:00:00,6:00:00
DUCHESS DJS,THE RUM SHACK,SATURDAY,SOUTH EAST CORNER,4:00:00,5:00:00
JFB,THE RUM SHACK,SATURDAY,SOUTH EAST CORNER,3:00:00,4:00:00
TBA,THE RUM SHACK,SATURDAY,SOUTH EAST CORNER,2:00:00,3:00:00
BEATBOX COLLECTIVE,THE RUM SHACK,SATURDAY,SOUTH EAST CORNER,1:00:00,2:00:00
MEXICAN DUBWIESER,THE RUM SHACK,SATURDAY,SOUTH EAST CORNER,0:00:00,1:00:00
LYRIX ORGANIX - TWO MANY TS,THE RUM SHACK,SATURDAY,SOUTH EAST CORNER,23:00:00,0:00:00
DJ OAP,THE RUM SHACK,SATURDAY,SOUTH EAST CORNER,22:00:00,23:00:00
HUEY MORGAN,THE TOTEM GARDENS,SATURDAY,SOUTH EAST CORNER,17:00:00,22:00:00
 DJ MARC STYLUS (COPPERDOLLAR),COPPERDOLLAR STAGE,SATURDAY,SOUTH EAST CORNER,4:00:00,6:00:00
BACK OF BEYOND SHOW TIME WITH SPECIAL GUESTS VILLAGE DISCOTACOS,COPPERDOLLAR STAGE,SATURDAY,SOUTH EAST CORNER,23:00:00,4:00:00
BACK OF BEYOND SHOW TIME,COPPERDOLLAR STAGE,SATURDAY,SOUTH EAST CORNER,20:00:00,23:00:00
EDDIE TEMPLE MORRIS,ACID LOUNGE,SATURDAY,SOUTH EAST CORNER,4:00:00,6:00:00
JUSTIN ROBERTSON,ACID LOUNGE,SATURDAY,SOUTH EAST CORNER,2:00:00,4:00:00
SCREAM TEAM (PRIMAL SCREAM DJ SET),ACID LOUNGE,SATURDAY,SOUTH EAST CORNER,0:00:00,2:00:00
ACID LOUNGE DJ'S,ACID LOUNGE,SATURDAY,SOUTH EAST CORNER,12:00:00,0:00:00
DJ SNEAK,BEZ'S ACID HOUSE,SATURDAY,SOUTH EAST CORNER,4:00:00,6:00:00
TODD TERRY,BEZ'S ACID HOUSE,SATURDAY,SOUTH EAST CORNER,2:00:00,4:00:00
808 STATE,BEZ'S ACID HOUSE,SATURDAY,SOUTH EAST CORNER,0:00:00,2:00:00
NOEL WATSON,BEZ'S ACID HOUSE,SATURDAY,SOUTH EAST CORNER,23:00:00,0:00:00
MATTYCORE,SALON CAROUSEL,SATURDAY,SOUTH EAST CORNER,5:00:00,6:00:00
SCAMP,SALON CAROUSEL,SATURDAY,SOUTH EAST CORNER,4:00:00,5:00:00
BONG-RA,SALON CAROUSEL,SATURDAY,SOUTH EAST CORNER,2:00:00,0:00:00
RUB MY DEAR,SALON CAROUSEL,SATURDAY,SOUTH EAST CORNER,0:00:00,2:00:00
PARASITE,SALON CAROUSEL,SATURDAY,SOUTH EAST CORNER,23:00:00,0:00:00
SENSELESS RECORDS,SALON CAROUSEL,SATURDAY,SOUTH EAST CORNER,22:00:00,23:00:00
VIRGINIA,GENOSYS,SATURDAY,SOUTH EAST CORNER,4:30:00,6:00:00
STEFFI,GENOSYS,SATURDAY,SOUTH EAST CORNER,3:00:00,4:30:00
DJ PIERRE,GENOSYS,SATURDAY,SOUTH EAST CORNER,1:00:00,3:00:00
PROSUMER,GENOSYS,SATURDAY,SOUTH EAST CORNER,23:30:00,1:00:00
DETROIT SWINDLE,GENOSYS,SATURDAY,SOUTH EAST CORNER,22:00:00,23:30:00
TRISTAN DA CUNHA,GENOSYS,SATURDAY,SOUTH EAST CORNER,20:30:00,22:00:00
MATT POND,GENOSYS,SATURDAY,SOUTH EAST CORNER,19:00:00,20:30:00
DARIUS AKASHIC,GENOSYS,SATURDAY,SOUTH EAST CORNER,17:30:00,19:00:00
PARK RANGER & MR SOLID GOLD,GENOSYS,SATURDAY,SOUTH EAST CORNER,16:00:00,17:30:00
DUNGEON MEAT,NYC DOWNLOW,SATURDAY,SOUTH EAST CORNER,4:30:00,6:00:00
THE CARRY NATION,NYC DOWNLOW,SATURDAY,SOUTH EAST CORNER,3:00:00,4:30:00
GIDEON,NYC DOWNLOW,SATURDAY,SOUTH EAST CORNER,1:30:00,3:00:00
GREG BELSON,NYC DOWNLOW,SATURDAY,SOUTH EAST CORNER,0:00:00,1:30:00
JEREMY UNDERGROUND PARIS,NYC DOWNLOW,SATURDAY,SOUTH EAST CORNER,22:00:00,0:00:00
YOUNGSTA & SP:MC,THE LONDON UNDERGROUND,SATURDAY,SOUTH EAST CORNER,4:00:00,6:00:00
MATT JAM LAMONT,THE LONDON UNDERGROUND,SATURDAY,SOUTH EAST CORNER,2:00:00,4:00:00
BRAWTHER & JEREMY UNDERGROUND PARIS,THE LONDON UNDERGROUND,SATURDAY,SOUTH EAST CORNER,0:00:00,2:00:00
A-SWARF,THE LONDON UNDERGROUND,SATURDAY,SOUTH EAST CORNER,22:00:00,0:00:00
HANNAH HOLLAND & MIKKI MOST,THE DOWNLOW RADIO,SATURDAY,SOUTH EAST CORNER,4:30:00,6:00:00
DAN BEAUMONT,THE DOWNLOW RADIO,SATURDAY,SOUTH EAST CORNER,3:00:00,4:30:00
JOSH CAFFE,THE DOWNLOW RADIO,SATURDAY,SOUTH EAST CORNER,1:30:00,3:00:00
JONJO JURY,THE DOWNLOW RADIO,SATURDAY,SOUTH EAST CORNER,0:00:00,1:30:00
SQUEAKY,THE DOWNLOW RADIO,SATURDAY,SOUTH EAST CORNER,22:00:00,0:00:00
VINTAGE REMIX,HEAVEN,SATURDAY,SOUTH EAST CORNER,23:00:00,0:00:00
ODJBOX,HEAVEN,SATURDAY,SOUTH EAST CORNER,5:00:00,6:00:00
DJ CHRIS TOFU,HEAVEN,SATURDAY,SOUTH EAST CORNER,4:00:00,5:00:00
BART AND BAKER FEAT ELLE AND THE POCKET BELLES,HEAVEN,SATURDAY,SOUTH EAST CORNER,2:00:00,4:00:00
NICK HOLLYWOOD,HEAVEN,SATURDAY,SOUTH EAST CORNER,1:00:00,2:00:00
BIG SWING SOUNDSYSTEM,HEAVEN,SATURDAY,SOUTH EAST CORNER,0:00:00,1:00:00
ECKLECTIC MICK,HEAVEN,SATURDAY,SOUTH EAST CORNER,23:00:00,0:00:00
SET IN STONE FEAT SIMON RICHMOND AND JOHN METCALFE,HEAVEN,SATURDAY,SOUTH EAST CORNER,22:00:00,23:00:00
SIR FUNK,HEAVEN,SATURDAY,SOUTH EAST CORNER,21:00:00,22:00:00
AHULABULA SOUNDSYSTEM,HEAVEN,SATURDAY,SOUTH EAST CORNER,20:00:00,21:00:00
OPERA SCHMOPERA - CLASSICAL METALLICA: A CLASSICAL RECITAL OF THE BLACK ALBUM,HEAVEN,SATURDAY,SOUTH EAST CORNER,19:00:00,20:00:00
POWERSTEPPAS,HEAVEN,SATURDAY,SOUTH EAST CORNER,17:00:00,19:00:00
PERHAPS CONTRAPTION,HEAVEN,SATURDAY,SOUTH EAST CORNER,15:00:00,17:00:00
NEW YORK BRASS BAND,HEAVEN,SATURDAY,SOUTH EAST CORNER,14:00:00,15:00:00
UTOPIAN TALKS,HEAVEN,SATURDAY,SOUTH EAST CORNER,13:00:00,14:00:00
